generation_id,candidate_id,candidate_tag,receiver_height,r_min,packing,inner_bias,azimuth_multiplier,beta_deg,bubble_radius,delta,flat_receiver_radius,flat_receiver_tilt,min_tower_clearance,num_heliostats,radial_multiplier,split_threshold,fitnessValue
005,0061,HASL_005_0061,48.851754,17.160505,0.565169,0.810073,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.415045
005,0060,HASL_005_0060,35.000000,28.679702,0.400000,0.553988,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.464982
005,0059,HASL_005_0059,42.603403,24.253385,0.524325,0.271607,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.460335
005,0058,HASL_005_0058,44.597016,29.024670,0.660436,0.390052,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.452371
005,0057,HASL_005_0057,38.318610,27.837338,0.548819,0.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.466444
005,0056,HASL_005_0056,35.000000,30.000000,0.886057,0.655505,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.464870
005,0055,HASL_005_0055,43.094288,23.369468,0.490055,0.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.429427
005,0054,HASL_005_0054,43.350869,30.000000,0.515046,0.504526,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.453656
005,0053,HASL_005_0053,40.587147,30.000000,0.650206,0.626374,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.459500
005,0052,HASL_005_0052,43.317830,30.000000,0.400000,0.534597,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.452717
005,0051,HASL_005_0051,38.191879,22.725983,0.705570,0.714301,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.447526
005,0050,HASL_005_0050,42.737414,29.057133,0.900000,0.967766,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.459818
005,0049,HASL_005_0049,46.247562,25.529819,0.400000,0.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.446991
005,0048,HASL_005_0048,45.462783,24.192554,0.400000,1.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.451525
005,0047,HASL_005_0047,46.081403,30.000000,0.802297,0.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.447546
005,0046,HASL_005_0046,36.241340,30.000000,0.825721,0.239814,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.463613
005,0045,HASL_005_0045,35.000000,30.000000,0.400000,0.553584,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.460892
005,0044,HASL_005_0044,47.772605,27.530671,0.400000,0.520966,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.438133
005,0043,HASL_005_0043,37.201749,27.344044,0.892299,0.333064,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.470416
005,0042,HASL_005_0042,38.969876,14.846614,0.507822,0.200000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.442151
005,0041,HASL_005_0041,46.677429,12.185277,0.859277,0.557858,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.429401
005,0040,HASL_005_0040,35.000000,30.000000,0.900000,0.183812,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.464227
005,0039,HASL_005_0039,40.713442,30.000000,0.685945,0.149122,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.458355
005,0038,HASL_005_0038,40.790018,15.134334,0.589124,0.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.439381
005,0037,HASL_005_0037,35.938237,24.682230,0.564591,1.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.471018
005,0036,HASL_005_0036,36.872139,30.000000,0.715818,0.524909,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.462649
005,0035,HASL_005_0035,48.469475,24.687177,0.900000,0.314264,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.433021
005,0034,HASL_005_0034,42.557766,30.000000,0.886143,0.262962,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.457604
005,0033,HASL_005_0033,39.331983,29.390714,0.400000,0.804981,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.460894
005,0032,HASL_005_0032,35.000000,25.622806,0.791879,0.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.471390
005,0031,HASL_005_0031,53.129744,24.203515,0.883394,0.545398,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.417381
005,0030,HASL_005_0030,37.848727,30.000000,0.758748,0.753905,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.462613
005,0029,HASL_005_0029,36.906513,30.000000,0.763342,0.756541,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.462978
005,0028,HASL_005_0028,41.251468,16.382440,0.400000,0.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.429130
005,0027,HASL_005_0027,39.012560,29.158199,0.578773,0.036595,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.463108
005,0026,HASL_005_0026,47.466117,21.896489,0.400000,0.381791,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.424540
005,0025,HASL_005_0025,45.223858,28.844374,0.782150,0.658576,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.452351
005,0024,HASL_005_0024,48.348896,28.121448,0.900000,0.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.442841
005,0023,HASL_005_0023,40.667546,25.736228,0.900000,0.345542,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.464070
005,0022,HASL_005_0022,35.000000,30.000000,0.454736,0.772761,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.461262
005,0021,HASL_005_0021,35.000000,26.952603,0.900000,0.689224,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.473645
005,0020,HASL_005_0020,38.041088,30.000000,0.575620,0.153847,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.461390
005,0019,HASL_005_0019,35.000000,26.790865,0.400000,0.582016,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.464290
005,0018,HASL_005_0018,35.000000,22.223501,0.858782,0.702451,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.452703
005,0017,HASL_005_0017,35.000000,30.000000,0.672340,0.797438,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.462635
005,0016,HASL_005_0016,35.000000,12.725558,0.478793,0.658628,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.451120
005,0015,HASL_005_0015,36.872139,24.223325,0.900000,0.348284,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.473999
005,0014,HASL_005_0014,35.000000,30.000000,0.563315,0.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.463012
005,0013,HASL_005_0013,35.000000,22.078785,0.603765,0.795830,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.450728
005,0012,HASL_005_0012,43.817149,30.000000,0.896429,0.463271,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.453833
005,0011,HASL_005_0011,35.867438,30.000000,0.478678,0.845216,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.461444
005,0010,HASL_005_0010,37.437900,25.669131,0.400000,1.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.465448
005,0009,HASL_005_0009,35.846524,10.043469,0.618616,0.600162,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.444047
005,0008,HASL_005_0008,39.308073,10.398722,0.780270,0.267060,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.442309
005,0007,HASL_005_0007,35.331193,29.015243,0.574178,0.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.465211
005,0006,HASL_005_0006,35.000000,20.130828,0.543934,0.961461,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.453832
005,0005,HASL_005_0005,35.000000,30.000000,0.715680,0.643628,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.463723
005,0004,HASL_005_0004,35.000000,24.596334,0.740341,0.380073,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.473602
005,0003,HASL_005_0003,39.693521,29.390714,0.900000,1.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.463922
005,0002,HASL_005_0002,35.136441,29.973650,0.886143,0.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.464401
005,0001,HASL_005_0001,35.000000,28.605144,0.900000,0.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.468138
006,0200,HASL_006_0200,52.284522,29.743080,0.400000,0.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.429419
006,0199,HASL_006_0199,35.000000,11.323469,0.400000,0.586696,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.438931
006,0198,HASL_006_0198,38.390588,29.390714,0.541105,1.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.462744
006,0197,HASL_006_0197,35.000000,13.387734,0.748814,0.374442,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.452485
006,0196,HASL_006_0196,38.465586,30.000000,0.503231,1.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.460838
006,0195,HASL_006_0195,35.000000,30.000000,0.806552,1.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.463398
006,0194,HASL_006_0194,35.331193,29.015243,0.900000,0.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.468158
006,0193,HASL_006_0193,39.308073,29.840866,0.581442,0.655931,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.460795
006,0192,HASL_006_0192,43.226998,10.043469,0.717187,0.600162,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.434381
006,0191,HASL_006_0191,39.335936,30.000000,0.597346,0.887698,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.460728
006,0190,HASL_006_0190,35.000000,25.177556,0.768826,0.529292,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.472345
006,0189,HASL_006_0189,35.000000,25.039875,0.632688,0.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.471381
006,0188,HASL_006_0188,38.782780,29.292356,0.489382,0.608620,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.462286
006,0187,HASL_006_0187,45.343636,26.659318,0.563315,0.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.448158
006,0186,HASL_006_0186,36.872139,28.866797,0.900000,0.552564,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.467433
006,0185,HASL_006_0185,35.000000,29.241197,0.859898,0.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.466204
006,0184,HASL_006_0184,37.616784,30.000000,0.672340,0.797438,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.462274
006,0183,HASL_006_0183,42.284988,18.780718,0.500346,0.558088,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.423441
006,0182,HASL_006_0182,35.775485,30.000000,0.688998,0.852337,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.462783
006,0181,HASL_006_0181,38.041088,30.000000,0.575620,0.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.461315
006,0180,HASL_006_0180,35.677219,18.288991,0.900000,0.595215,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.433214
006,0179,HASL_006_0179,35.000000,30.000000,0.400000,0.716627,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.460931
006,0178,HASL_006_0178,36.437637,25.736228,0.619885,0.673844,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.468195
006,0177,HASL_006_0177,54.118839,26.769842,0.511795,0.226716,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.420783
006,0176,HASL_006_0176,35.000000,30.000000,0.792992,0.658576,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.463844
006,0175,HASL_006_0175,35.172857,13.533691,0.588236,0.722817,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.449622
006,0174,HASL_006_0174,39.012560,29.158199,0.645914,0.036595,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.463673
006,0173,HASL_006_0173,41.893441,19.888469,0.900000,0.432865,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.448730
006,0172,HASL_006_0172,35.000000,25.807636,0.628754,0.008293,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.469148
006,0171,HASL_006_0171,39.308073,28.669740,0.667339,0.267949,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.464631
006,0170,HASL_006_0170,37.724038,29.330019,0.628997,0.951533,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.463760
006,0169,HASL_006_0169,35.000000,28.061674,0.701566,0.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.468666
006,0168,HASL_006_0168,45.493562,25.464779,0.400000,0.584156,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.449178
006,0167,HASL_006_0167,35.000000,25.794612,0.527716,1.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.468049
006,0166,HASL_006_0166,39.412949,21.139859,0.681999,0.674806,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.449605
006,0165,HASL_006_0165,41.474787,30.000000,0.457390,0.414428,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.456626
006,0164,HASL_006_0164,35.000000,24.682230,0.564591,0.685027,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.471602
006,0163,HASL_006_0163,43.707922,26.551042,0.840886,0.985410,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.455216
006,0162,HASL_006_0162,40.947598,29.822961,0.542075,0.571266,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.458671
006,0161,HASL_006_0161,38.195789,23.411151,0.900000,0.183812,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.457171
006,0160,HASL_006_0160,35.000000,28.805855,0.552635,0.100519,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.465581
006,0159,HASL_006_0159,35.000000,24.723874,0.494099,0.559762,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.470959
006,0158,HASL_006_0158,37.201749,30.000000,0.513137,0.333064,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.461331
006,0157,HASL_006_0157,40.039276,24.975310,0.813456,0.498901,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.466494
006,0156,HASL_006_0156,38.864089,24.905757,0.854355,0.868250,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.468996
006,0155,HASL_006_0155,37.594384,28.753355,0.900000,0.546643,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.467376
006,0154,HASL_006_0154,45.137057,30.000000,0.400000,1.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.448767
006,0153,HASL_006_0153,37.507122,30.000000,0.900000,1.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.463528
006,0152,HASL_006_0152,35.000000,18.516692,0.870363,0.557858,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.433642
006,0151,HASL_006_0151,36.821201,21.100529,0.900000,0.567560,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.454617
006,0150,HASL_006_0150,36.713348,20.285805,0.676895,1.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.455353
006,0149,HASL_006_0149,35.776127,30.000000,0.400000,1.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.460487
006,0148,HASL_006_0148,35.000000,30.000000,0.650206,0.334182,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.462775
006,0147,HASL_006_0147,35.000000,22.023072,0.868231,1.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.453074
006,0146,HASL_006_0146,38.701274,25.833684,0.785062,0.383987,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.466333
006,0145,HASL_006_0145,41.063102,22.952759,0.696055,0.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.433813
006,0144,HASL_006_0144,38.318610,27.837338,0.548819,0.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.467241
006,0143,HASL_006_0143,36.821201,30.000000,0.611513,1.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.462063
006,0142,HASL_006_0142,35.000000,30.000000,0.400000,1.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.460651
006,0141,HASL_006_0141,35.000000,28.063619,0.400000,0.553988,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.466824
006,0140,HASL_006_0140,39.306613,27.953575,0.400000,0.677874,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.464767
006,0139,HASL_006_0139,35.000000,13.856003,0.642813,0.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.449766
006,0138,HASL_006_0138,39.371767,23.374059,0.900000,0.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.455709
006,0137,HASL_006_0137,35.000000,28.416759,0.613712,0.435355,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.467949
006,0136,HASL_006_0136,39.046488,22.279888,0.585718,0.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.437437
006,0135,HASL_006_0135,35.000000,11.816851,0.863484,0.718462,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.457608
006,0134,HASL_006_0134,48.311372,20.577819,0.859036,0.651375,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.429331
006,0133,HASL_006_0133,47.465631,29.833523,0.575984,0.476186,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.444628
006,0132,HASL_006_0132,35.000000,23.719138,0.735165,0.510188,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.475957
006,0131,HASL_006_0131,39.154312,22.104662,0.886143,0.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.447890
006,0130,HASL_006_0130,35.230971,25.277374,0.649959,0.052016,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.470912
006,0129,HASL_006_0129,36.721283,24.220518,0.645254,0.686387,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.472272
006,0128,HASL_006_0128,35.000000,23.799844,0.900000,0.230167,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.476974
006,0127,HASL_006_0127,40.419920,28.298335,0.654160,0.961226,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.464165
006,0126,HASL_006_0126,35.000000,30.000000,0.400000,0.352564,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.460812
006,0125,HASL_006_0125,43.317830,25.831447,0.400000,0.228142,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.454040
006,0124,HASL_006_0124,48.536991,24.389110,0.618416,0.657497,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.430814
006,0123,HASL_006_0123,37.630157,25.037519,0.400000,0.223015,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.466655
006,0122,HASL_006_0122,38.185951,25.596719,0.885558,0.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.468372
006,0121,HASL_006_0121,35.230971,28.273114,0.900000,0.614475,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.469336
006,0120,HASL_006_0120,35.000000,30.000000,0.900000,1.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.463804
006,0119,HASL_006_0119,35.193839,28.692285,0.900000,1.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.467914
006,0118,HASL_006_0118,49.159969,25.205997,0.878532,0.176715,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.429532
006,0117,HASL_006_0117,38.035923,24.792105,0.900000,0.648552,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.470986
006,0116,HASL_006_0116,35.172857,30.000000,0.602370,0.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.463121
006,0115,HASL_006_0115,35.000000,30.000000,0.772038,0.567570,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.464624
006,0114,HASL_006_0114,35.000000,30.000000,0.900000,1.000000,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.463732
006,0113,HASL_006_0113,44.011945,27.579520,0.863989,0.341036,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.456191
006,0112,HASL_006_0112,35.000000,24.929070,0.568086,0.160422,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.471403
006,0111,HASL_006_0111,47.470713,30.000000,0.900000,0.722536,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.446005
006,0110,HASL_006_0110,43.933922,26.063637,0.885565,0.636810,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.456018
006,0109,HASL_006_0109,35.000000,30.000000,0.550978,0.024383,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.461852
006,0108,HASL_006_0108,35.000000,27.810930,0.501388,0.984785,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.468736
006,0107,HASL_006_0107,35.000000,28.897291,0.474149,0.770026,1.000000,90.000000,5.800000,0.000000,0.865000,0.000000,5.000000,300.000000,1.000000,2.000000,0.464568
